"Date","Price","Open","High","Low","Change %"
"May 19, 1993","6.966","6.966","6.966","6.966","-0.73"
"May 18, 1993","7.017","7.017","7.017","7.017","0.72"
"May 17, 1993","6.967","6.967","6.967","6.967","0.42"
"May 14, 1993","6.938","6.938","6.938","6.938","0.03"
"May 13, 1993","6.936","6.936","6.936","6.936","1.18"
"May 12, 1993","6.855","6.855","6.855","6.855","0.60"
"May 11, 1993","6.814","6.814","6.814","6.814","0.19"
"May 10, 1993","6.801","6.801","6.801","6.801","-0.61"
"May 07, 1993","6.843","6.843","6.843","6.843","0.68"
"May 06, 1993","6.797","6.797","6.797","6.797","0.15"
"May 05, 1993","6.787","6.787","6.787","6.787","-0.10"
"May 04, 1993","6.794","6.794","6.794","6.794","-0.92"
"May 03, 1993","6.857","6.857","6.857","6.857","-1.01"
"Apr 30, 1993","6.927","6.927","6.927","6.927","0.67"
"Apr 29, 1993","6.881","6.881","6.881","6.881","-0.26"
"Apr 28, 1993","6.899","6.899","6.899","6.899","0.36"
"Apr 27, 1993","6.874","6.874","6.874","6.874","0.72"
"Apr 26, 1993","6.825","6.825","6.825","6.825","0.57"
"Apr 23, 1993","6.786","6.786","6.786","6.786","0.65"
"Apr 22, 1993","6.742","6.742","6.742","6.742","0.00"
"Apr 21, 1993","6.742","6.742","6.742","6.742","-0.15"
"Apr 20, 1993","6.752","6.752","6.752","6.752","0.45"
"Apr 19, 1993","6.722","6.722","6.722","6.722","-0.41"
"Apr 16, 1993","6.750","6.750","6.750","6.750","0.48"
"Apr 15, 1993","6.718","6.718","6.718","6.718","-0.52"
"Apr 14, 1993","6.753","6.753","6.753","6.753","-0.44"
"Apr 13, 1993","6.783","6.783","6.783","6.783","0.00"
"Apr 12, 1993","6.783","6.783","6.783","6.783","-1.22"
"Apr 08, 1993","6.867","6.867","6.867","6.867","-1.22"
"Apr 07, 1993","6.952","6.952","6.952","6.952","-0.17"
"Apr 06, 1993","6.964","6.964","6.964","6.964","-0.88"
"Apr 05, 1993","7.026","7.026","7.026","7.026","-0.43"
"Apr 02, 1993","7.056","7.056","7.056","7.056","1.32"
"Apr 01, 1993","6.964","6.964","6.964","6.964","0.56"
"Mar 31, 1993","6.925","6.925","6.925","6.925","0.22"
"Mar 30, 1993","6.910","6.910","6.910","6.910","0.28"
"Mar 29, 1993","6.891","6.891","6.891","6.891","-0.51"
"Mar 26, 1993","6.926","6.926","6.926","6.926","1.36"
"Mar 25, 1993","6.833","6.833","6.833","6.833","0.34"
"Mar 24, 1993","6.810","6.810","6.810","6.810","0.64"
"Mar 23, 1993","6.767","6.767","6.767","6.767","-0.44"
"Mar 22, 1993","6.797","6.797","6.797","6.797","-0.18"
"Mar 19, 1993","6.809","6.809","6.809","6.809","0.40"
"Mar 18, 1993","6.782","6.782","6.782","6.782","-1.04"
