"Date","Price","Open","High","Low","Change %"
"Nov 07, 2018","131.42","131.42","131.42","131.42","2.05"
"Nov 06, 2018","128.78","128.78","128.78","128.78","0.60"
"Nov 05, 2018","128.01","128.01","128.01","128.01","0.47"
"Nov 02, 2018","127.41","127.41","127.41","127.41","-0.52"
"Nov 01, 2018","128.08","128.08","128.08","128.08","1.23"
"Oct 31, 2018","126.52","126.52","126.52","126.52","1.06"
"Oct 30, 2018","125.19","125.19","125.19","125.19","1.62"
"Oct 29, 2018","123.19","123.19","123.19","123.19","-0.65"
"Oct 26, 2018","124.00","124.00","124.00","124.00","-1.65"
"Oct 25, 2018","126.08","126.08","126.08","126.08","1.87"
"Oct 24, 2018","123.77","123.77","123.77","123.77","-3.15"
"Oct 23, 2018","127.80","127.80","127.80","127.80","-0.59"
"Oct 22, 2018","128.56","128.56","128.56","128.56","-0.41"
"Oct 19, 2018","129.09","129.09","129.09","129.09","-0.20"
"Oct 18, 2018","129.35","129.35","129.35","129.35","-1.47"
"Oct 17, 2018","131.28","131.28","131.28","131.28","-0.08"
"Oct 16, 2018","131.38","131.38","131.38","131.38","2.23"
"Oct 15, 2018","128.52","128.52","128.52","128.52","-0.45"
"Oct 12, 2018","129.10","129.10","129.10","129.10","1.30"
"Oct 11, 2018","127.44","127.44","127.44","127.44","-2.01"
"Oct 10, 2018","130.06","130.06","130.06","130.06","-3.24"
"Oct 09, 2018","134.41","134.41","134.41","134.41","-0.18"
"Oct 08, 2018","134.65","134.65","134.65","134.65","-0.11"
"Oct 05, 2018","134.80","134.80","134.80","134.80","-0.60"
"Oct 04, 2018","135.61","135.61","135.61","135.61","-0.89"
"Oct 03, 2018","136.83","136.83","136.83","136.83","0.16"
"Oct 02, 2018","136.61","136.61","136.61","136.61","-0.16"
"Oct 01, 2018","136.83","136.83","136.83","136.83","0.15"
"Sep 28, 2018","136.62","136.62","136.62","136.62","0.04"
"Sep 27, 2018","136.56","136.56","136.56","136.56","-0.23"
"Sep 26, 2018","136.87","136.87","136.87","136.87","-0.41"
"Sep 25, 2018","137.44","137.44","137.44","137.44","-0.07"
"Sep 24, 2018","137.53","137.53","137.53","137.53","-0.36"
"Sep 21, 2018","138.03","138.03","138.03","138.03","-0.09"
"Sep 20, 2018","138.15","138.15","138.15","138.15","0.80"
"Sep 19, 2018","137.06","137.06","137.06","137.06","0.02"
"Sep 18, 2018","137.03","137.03","137.03","137.03","0.53"
"Sep 17, 2018","136.31","136.31","136.31","136.31","-0.65"
"Sep 14, 2018","137.20","137.20","137.20","137.20","0.10"
"Sep 13, 2018","137.06","137.06","137.06","137.06","0.48"
"Sep 12, 2018","136.40","136.40","136.40","136.40","0.03"
"Sep 11, 2018","136.36","136.36","136.36","136.36","0.34"
"Sep 10, 2018","135.90","135.90","135.90","135.90","0.22"
"Sep 07, 2018","135.60","135.60","135.60","135.60","-0.21"
"Sep 06, 2018","135.88","135.88","135.88","135.88","-0.37"
"Sep 05, 2018","136.38","136.38","136.38","136.38","-0.32"
"Sep 04, 2018","136.82","136.82","136.82","136.82","-0.17"
"Aug 31, 2018","137.05","137.05","137.05","137.05","0.08"
"Aug 30, 2018","136.94","136.94","136.94","136.94","-0.41"
"Aug 29, 2018","137.50","137.50","137.50","137.50","0.54"
"Aug 28, 2018","136.76","136.76","136.76","136.76","0.04"
"Aug 27, 2018","136.71","136.71","136.71","136.71","0.71"
"Aug 24, 2018","135.74","135.74","135.74","135.74","0.62"
"Aug 23, 2018","134.91","134.91","134.91","134.91","-0.18"
"Aug 22, 2018","135.16","135.16","135.16","135.16","0.01"
"Aug 21, 2018","135.15","135.15","135.15","135.15","0.33"
"Aug 20, 2018","134.71","134.71","134.71","134.71","0.27"
"Aug 17, 2018","134.35","134.35","134.35","134.35","0.34"
"Aug 16, 2018","133.89","133.89","133.89","133.89","0.83"
"Aug 15, 2018","132.79","132.79","132.79","132.79","-0.81"
