"Date","Price","Open","High","Low","Change %"
"Jul 17, 2017","48.42","48.42","48.42","48.42","0.02"
"Jul 14, 2017","48.41","48.41","48.41","48.41","0.50"
"Jul 13, 2017","48.17","48.17","48.17","48.17","0.17"
"Jul 12, 2017","48.09","48.09","48.09","48.09","0.97"
"Jul 11, 2017","47.63","47.63","47.63","47.63","0.19"
"Jul 10, 2017","47.54","47.54","47.54","47.54","0.46"
"Jul 07, 2017","47.32","47.32","47.32","47.32","0.77"
"Jul 06, 2017","46.96","46.96","46.96","46.96","-0.70"
"Jul 05, 2017","47.29","47.29","47.29","47.29","0.36"
"Jul 03, 2017","47.12","47.12","47.12","47.12","-0.23"
"Jun 30, 2017","47.23","47.23","47.23","47.23","-0.02"
"Jun 29, 2017","47.24","47.24","47.24","47.24","-1.03"
"Jun 28, 2017","47.73","47.73","47.73","47.73","0.08"
"Jun 26, 2017","47.69","47.69","47.69","47.69","-0.19"
"Jun 23, 2017","47.78","47.78","47.78","47.78","0.31"
"Jun 22, 2017","47.63","47.63","47.63","47.63","0.13"
"Jun 21, 2017","47.57","47.57","47.57","47.57","0.38"
"Jun 20, 2017","47.39","47.39","47.39","47.39","-0.67"
"Jun 19, 2017","47.71","47.71","47.71","47.71","1.02"
"Jun 16, 2017","47.23","47.23","47.23","47.23","0.13"
"Jun 15, 2017","47.17","47.17","47.17","47.17","-0.59"
"Jun 14, 2017","47.45","47.45","47.45","47.45","-0.29"
"Jun 13, 2017","47.59","47.59","47.59","47.59","0.72"
"Jun 12, 2017","47.25","47.25","47.25","47.25","-0.59"
"Jun 09, 2017","47.53","47.53","47.53","47.53","-0.92"
"Jun 08, 2017","47.97","47.97","47.97","47.97","0.13"
"Jun 07, 2017","47.91","47.91","47.91","47.91","0.04"
"Jun 06, 2017","47.89","47.89","47.89","47.89","-0.10"
"Jun 05, 2017","47.94","47.94","47.94","47.94","-0.06"
"Jun 02, 2017","47.97","47.97","47.97","47.97","0.71"
"Jun 01, 2017","47.63","47.63","47.63","47.63","0.68"
"May 31, 2017","47.31","47.31","47.31","47.31","-0.13"
"May 30, 2017","47.37","47.37","47.37","47.37","-0.21"
"May 26, 2017","47.47","47.47","47.47","47.47","0.15"
"May 25, 2017","47.40","47.40","47.40","47.40","0.55"
"May 24, 2017","47.14","47.14","47.14","47.14","0.45"
"May 23, 2017","46.93","46.93","46.93","46.93","-0.02"
"May 22, 2017","46.94","46.94","46.94","46.94","0.60"
"May 19, 2017","46.66","46.66","46.66","46.66","0.52"
"May 18, 2017","46.42","46.42","46.42","46.42","0.54"
"May 17, 2017","46.17","46.17","46.17","46.17","-1.93"
"May 16, 2017","47.08","47.08","47.08","47.08","0.17"
"May 15, 2017","47.00","47.00","47.00","47.00","0.43"
"May 12, 2017","46.80","46.80","46.80","46.80","0.13"
"May 11, 2017","46.74","46.74","46.74","46.74","-0.17"
"May 10, 2017","46.82","46.82","46.82","46.82","0.09"
"May 09, 2017","46.78","46.78","46.78","46.78","0.15"
"May 08, 2017","46.71","46.71","46.71","46.71","0.00"
"May 05, 2017","46.71","46.71","46.71","46.71","0.49"
"May 04, 2017","46.48","46.48","46.48","46.48","-0.02"
"May 03, 2017","46.49","46.49","46.49","46.49","-0.36"
"May 02, 2017","46.66","46.66","46.66","46.66","0.21"
"May 01, 2017","46.56","46.56","46.56","46.56","0.47"
"Apr 28, 2017","46.34","46.34","46.34","46.34","-0.02"
"Apr 27, 2017","46.35","46.35","46.35","46.35","0.19"
"Apr 26, 2017","46.26","46.26","46.26","46.26","0.06"
"Apr 25, 2017","46.23","46.23","46.23","46.23","0.76"
"Apr 24, 2017","45.88","45.88","45.88","45.88","1.17"
"Apr 21, 2017","45.35","45.35","45.35","45.35","-0.13"
"Apr 20, 2017","45.41","45.41","45.41","45.41","0.78"
"Apr 19, 2017","45.06","45.06","45.06","45.06","-0.27"
"Apr 18, 2017","45.18","45.18","45.18","45.18","-0.35"
"Apr 17, 2017","45.34","45.34","45.34","45.34","0.89"
"Apr 13, 2017","44.94","44.94","44.94","44.94","-0.60"
"Apr 12, 2017","45.21","45.21","45.21","45.21","-0.51"
"Apr 11, 2017","45.44","45.44","45.44","45.44","-0.13"
"Apr 10, 2017","45.50","45.50","45.50","45.50","0.26"
"Apr 07, 2017","45.38","45.38","45.38","45.38","-0.13"
"Apr 06, 2017","45.44","45.44","45.44","45.44","0.24"
"Apr 05, 2017","45.33","45.33","45.33","45.33","-0.31"
"Apr 04, 2017","45.47","45.47","45.47","45.47","0.22"
"Apr 03, 2017","45.37","45.37","45.37","45.37","-0.18"
"Mar 31, 2017","45.45","45.45","45.45","45.45","-0.13"
"Mar 30, 2017","45.51","45.51","45.51","45.51","0.09"
"Mar 29, 2017","45.47","45.47","45.47","45.47","0.49"
"Mar 28, 2017","45.25","45.25","45.25","45.25","0.71"
"Mar 27, 2017","44.93","44.93","44.93","44.93","0.09"
"Mar 24, 2017","44.89","44.89","44.89","44.89","0.02"
"Mar 23, 2017","44.88","44.88","44.88","44.88","-0.16"
"Mar 22, 2017","44.95","44.95","44.95","44.95","0.25"
"Mar 21, 2017","44.84","44.84","44.84","44.84","-1.43"
"Mar 20, 2017","45.49","45.49","45.49","45.49","-0.20"
"Mar 17, 2017","45.58","45.58","45.58","45.58","-0.02"
"Mar 16, 2017","45.59","45.59","45.59","45.59","-0.07"
"Mar 15, 2017","45.62","45.62","45.62","45.62","0.97"
"Mar 14, 2017","45.18","45.18","45.18","45.18","-0.40"
"Mar 13, 2017","45.36","45.36","45.36","45.36","0.33"
"Mar 10, 2017","45.21","45.21","45.21","45.21","0.33"
"Mar 09, 2017","45.06","45.06","45.06","45.06","0.18"
"Mar 08, 2017","44.98","44.98","44.98","44.98","-0.29"
"Mar 07, 2017","45.11","45.11","45.11","45.11","-0.29"
"Mar 06, 2017","45.24","45.24","45.24","45.24","-0.26"
"Mar 03, 2017","45.36","45.36","45.36","45.36","0.20"
"Mar 02, 2017","45.27","45.27","45.27","45.27","-0.70"
"Mar 01, 2017","45.59","45.59","45.59","45.59","1.33"
"Feb 28, 2017","44.99","44.99","44.99","44.99","-0.27"
"Feb 27, 2017","45.11","45.11","45.11","45.11","0.31"
"Feb 24, 2017","44.97","44.97","44.97","44.97","-0.02"
"Feb 23, 2017","44.98","44.98","44.98","44.98","-0.20"
"Feb 22, 2017","45.07","45.07","45.07","45.07","-0.29"
"Feb 21, 2017","45.20","45.20","45.20","45.20","0.47"
