"Date","Price","Open","High","Low","Change %"
"Nov 25, 2020","14.79","14.79","14.79","14.79","-0.07"
"Nov 24, 2020","14.80","14.80","14.80","14.80","0.00"
"Nov 23, 2020","14.80","14.80","14.80","14.80","0.00"
"Nov 20, 2020","14.80","14.80","14.80","14.80","0.07"
"Nov 19, 2020","14.79","14.79","14.79","14.79","0.20"
"Nov 18, 2020","14.76","14.76","14.76","14.76","0.07"
"Nov 17, 2020","14.75","14.75","14.75","14.75","0.14"
"Nov 16, 2020","14.73","14.73","14.73","14.73","0.07"
"Nov 13, 2020","14.72","14.72","14.72","14.72","0.07"
"Nov 12, 2020","14.71","14.71","14.71","14.71","0.14"
"Nov 11, 2020","14.69","14.69","14.69","14.69","0.00"
"Nov 10, 2020","14.69","14.69","14.69","14.69","0.00"
"Nov 09, 2020","14.69","14.69","14.69","14.69","-0.14"
"Nov 06, 2020","14.71","14.71","14.71","14.71","0.07"
"Nov 05, 2020","14.70","14.70","14.70","14.70","0.14"
"Nov 04, 2020","14.68","14.68","14.68","14.68","0.27"
"Nov 03, 2020","14.64","14.64","14.64","14.64","0.00"
"Nov 02, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 30, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 29, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 28, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 27, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 26, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 23, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 22, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 21, 2020","14.64","14.64","14.64","14.64","0.00"
"Oct 20, 2020","14.64","14.64","14.64","14.64","-0.07"
"Oct 19, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 16, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 15, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 14, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 13, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 12, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 09, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 08, 2020","14.65","14.65","14.65","14.65","0.00"
"Oct 07, 2020","14.65","14.65","14.65","14.65","-0.14"
"Oct 06, 2020","14.67","14.67","14.67","14.67","-0.07"
"Oct 05, 2020","14.68","14.68","14.68","14.68","-0.07"
"Oct 02, 2020","14.69","14.69","14.69","14.69","0.00"
"Oct 01, 2020","14.69","14.69","14.69","14.69","-0.07"
"Sep 30, 2020","14.70","14.70","14.70","14.70","-0.07"
"Sep 29, 2020","14.71","14.71","14.71","14.71","-0.07"
"Sep 28, 2020","14.72","14.72","14.72","14.72","0.00"
