"Date","Price","Open","High","Low","Change %"
"May 15, 2018","40.84","40.84","40.84","40.84","-0.71"
"May 14, 2018","41.13","41.13","41.13","41.13","0.24"
"May 11, 2018","41.03","41.03","41.03","41.03","0.17"
"May 10, 2018","40.96","40.96","40.96","40.96","0.96"
"May 09, 2018","40.57","40.57","40.57","40.57","1.02"
"May 08, 2018","40.16","40.16","40.16","40.16","-0.17"
"May 07, 2018","40.23","40.23","40.23","40.23","0.25"
"May 04, 2018","40.13","40.13","40.13","40.13","0.98"
"May 03, 2018","39.74","39.74","39.74","39.74","-0.33"
"May 02, 2018","39.87","39.87","39.87","39.87","-0.87"
"May 01, 2018","40.22","40.22","40.22","40.22","0.32"
"Apr 30, 2018","40.09","40.09","40.09","40.09","-0.91"
"Apr 27, 2018","40.46","40.46","40.46","40.46","0.35"
"Apr 26, 2018","40.32","40.32","40.32","40.32","1.15"
"Apr 25, 2018","39.86","39.86","39.86","39.86","0.23"
"Apr 24, 2018","39.77","39.77","39.77","39.77","-1.22"
"Apr 23, 2018","40.26","40.26","40.26","40.26","0.10"
"Apr 20, 2018","40.22","40.22","40.22","40.22","-0.64"
"Apr 19, 2018","40.48","40.48","40.48","40.48","-0.74"
"Apr 18, 2018","40.78","40.78","40.78","40.78","0.32"
"Apr 17, 2018","40.65","40.65","40.65","40.65","0.92"
"Apr 16, 2018","40.28","40.28","40.28","40.28","0.73"
"Apr 13, 2018","39.99","39.99","39.99","39.99","-0.12"
"Apr 12, 2018","40.04","40.04","40.04","40.04","0.50"
"Apr 11, 2018","39.84","39.99","39.84","39.84","-0.38"
"Apr 10, 2018","39.99","39.99","39.99","39.99","1.63"
"Apr 09, 2018","39.35","39.35","39.35","39.35","0.33"
"Apr 06, 2018","39.22","39.22","39.22","39.22","-1.83"
"Apr 05, 2018","39.95","39.95","39.95","39.95","0.66"
"Apr 04, 2018","39.69","39.69","39.69","39.69","1.04"
"Apr 03, 2018","39.28","39.28","39.28","39.28","1.03"
"Apr 02, 2018","38.88","38.88","38.88","38.88","-2.11"
"Mar 29, 2018","39.72","39.72","39.72","39.72","1.12"
"Mar 28, 2018","39.28","39.28","39.28","39.28","-0.13"
"Mar 27, 2018","39.33","39.33","39.33","39.33","-1.40"
"Mar 26, 2018","39.89","39.89","39.89","39.89","2.05"
"Mar 23, 2018","39.09","39.09","39.09","39.09","-1.59"
"Mar 22, 2018","39.72","39.72","39.72","39.72","-2.84"
"Mar 21, 2018","40.88","40.88","40.88","40.88","0.02"
"Mar 20, 2018","40.87","40.87","40.87","40.87","0.17"
"Mar 19, 2018","40.80","40.80","40.80","40.80","-1.28"
"Mar 16, 2018","41.33","41.33","41.33","41.33","-0.48"
"Mar 15, 2018","41.53","41.53","41.53","41.53","-0.43"
"Mar 14, 2018","41.71","41.71","41.71","41.71","-0.41"
"Mar 13, 2018","41.88","41.88","41.88","41.88","-0.50"
"Mar 12, 2018","42.09","42.09","42.09","42.09","-0.17"
"Mar 09, 2018","42.16","42.16","42.16","42.16","1.47"
"Mar 08, 2018","41.55","41.55","41.55","41.55","0.41"
"Mar 07, 2018","41.38","41.38","41.38","41.38","-0.10"
"Mar 06, 2018","41.42","41.42","41.42","41.42","0.27"
"Mar 05, 2018","41.31","41.31","41.31","41.31","0.90"
"Mar 02, 2018","40.94","40.94","40.94","40.94","0.52"
"Mar 01, 2018","40.73","40.73","40.73","40.73","-1.09"
"Feb 28, 2018","41.18","41.18","41.18","41.18","-1.27"
"Feb 27, 2018","41.71","41.71","41.71","41.71","-1.37"
"Feb 26, 2018","42.29","42.29","42.29","42.29","1.15"
"Feb 23, 2018","41.81","41.81","41.81","41.81","1.38"
"Feb 22, 2018","41.24","41.24","41.24","41.24","0.05"
"Feb 21, 2018","41.22","41.22","41.22","41.22","-0.46"
"Feb 20, 2018","41.41","41.41","41.41","41.41","-0.50"
"Feb 16, 2018","41.62","41.62","41.62","41.62","0.26"
"Feb 15, 2018","41.51","41.51","41.51","41.51","1.00"
"Feb 14, 2018","41.10","41.10","41.10","41.10","1.38"
"Feb 13, 2018","40.54","40.54","40.54","40.54","0.25"
"Feb 12, 2018","40.44","40.44","40.44","40.44","1.15"
"Feb 09, 2018","39.98","39.98","39.98","39.98","1.19"
"Feb 08, 2018","39.51","39.51","39.51","39.51","-3.33"
"Feb 07, 2018","40.87","40.87","40.87","40.87","-0.34"
"Feb 06, 2018","41.01","41.01","41.01","41.01","1.43"
"Feb 05, 2018","40.43","40.43","40.43","40.43","-3.76"
"Feb 02, 2018","42.01","42.01","42.01","42.01","-1.91"
"Feb 01, 2018","42.83","42.83","42.83","42.83","0.26"
"Jan 31, 2018","42.72","42.72","42.72","42.72","-0.23"
"Jan 30, 2018","42.82","42.82","42.82","42.82","-1.38"
"Jan 29, 2018","43.42","43.42","43.42","43.42","-0.39"
"Jan 26, 2018","43.59","43.59","43.59","43.59","1.96"
"Jan 25, 2018","42.75","42.75","42.75","42.75","0.05"
"Jan 24, 2018","42.73","42.73","42.73","42.73","0.12"
"Jan 23, 2018","42.68","42.68","42.68","42.68","0.12"
"Jan 22, 2018","42.63","42.63","42.63","42.63","0.83"
"Jan 19, 2018","42.28","42.28","42.28","42.28","0.43"
"Jan 18, 2018","42.10","42.10","42.10","42.10","-0.24"
"Jan 17, 2018","42.20","42.20","42.20","42.20","0.88"
"Jan 16, 2018","41.83","41.83","41.83","41.83","-0.26"
"Jan 12, 2018","41.94","41.94","41.94","41.94","0.72"
"Jan 11, 2018","41.64","41.64","41.64","41.64","0.65"
"Jan 10, 2018","41.37","41.37","41.37","41.37","-0.14"
"Jan 09, 2018","41.43","41.43","41.43","41.43","0.22"
"Jan 08, 2018","41.34","41.34","41.34","41.34","0.05"
"Jan 05, 2018","41.32","41.32","41.32","41.32","0.63"
"Jan 04, 2018","41.06","41.06","41.06","41.06","0.32"
"Jan 03, 2018","40.93","40.93","40.93","40.93","0.42"
"Jan 02, 2018","40.76","40.76","40.76","40.76","0.92"
"Dec 29, 2017","40.39","40.39","40.39","40.39","-0.37"
"Dec 28, 2017","40.54","40.54","40.54","40.54","0.20"
"Dec 27, 2017","40.46","40.46","40.46","40.46","0.17"
"Dec 26, 2017","40.39","40.39","40.39","40.39","-0.12"
"Dec 22, 2017","40.44","40.44","40.44","40.44","-0.02"
"Dec 21, 2017","40.45","40.45","40.45","40.45","0.32"
"Dec 20, 2017","40.32","40.32","40.32","40.32","-0.07"
"Dec 19, 2017","40.35","40.35","40.35","40.35","0.00"
"Dec 18, 2017","40.35","40.35","40.35","40.35","-5.21"
"Dec 15, 2017","42.57","42.57","42.57","42.57","0.69"
"Dec 14, 2017","42.28","42.28","42.28","42.28","-0.40"
"Dec 13, 2017","42.45","42.45","42.45","42.45","0.05"
"Dec 12, 2017","42.43","42.43","42.43","42.43","0.24"
"Dec 11, 2017","42.33","42.33","42.33","42.33","0.33"
"Dec 08, 2017","42.19","42.19","42.19","42.19","0.57"
"Dec 07, 2017","41.95","41.95","41.95","41.95","0.10"
"Dec 06, 2017","41.91","41.91","41.91","41.91","-0.12"
"Dec 05, 2017","41.96","41.96","41.96","41.96","-0.26"
"Dec 04, 2017","42.07","42.07","42.07","42.07","-0.02"
"Dec 01, 2017","42.08","42.08","42.08","42.08","-0.09"
"Nov 30, 2017","42.12","42.12","42.12","42.12","0.77"
"Nov 29, 2017","41.80","41.80","41.80","41.80","0.14"
"Nov 28, 2017","41.74","41.74","41.74","41.74","0.87"
"Nov 27, 2017","41.38","41.38","41.38","41.38","-0.10"
"Nov 24, 2017","41.42","41.42","41.42","41.42","0.19"
"Nov 22, 2017","41.34","41.34","41.34","41.34","0.12"
"Nov 21, 2017","41.29","41.29","41.29","41.29","0.68"
"Nov 20, 2017","41.01","41.01","41.01","41.01","0.00"
"Nov 17, 2017","41.01","41.01","41.01","41.01","-0.07"
"Nov 16, 2017","41.04","41.04","41.04","41.04","0.69"
"Nov 15, 2017","40.76","40.76","40.76","40.76","-0.54"
"Nov 14, 2017","40.98","40.98","40.98","40.98","-0.36"
