"Date","Price","Open","High","Low","Change %"
"Feb 29, 2000","5.764","5.764","5.764","5.764","0.10"
"Feb 28, 2000","5.758","5.758","5.758","5.758","1.14"
"Feb 25, 2000","5.693","5.693","5.693","5.693","-0.28"
"Feb 24, 2000","5.709","5.709","5.709","5.709","0.05"
"Feb 23, 2000","5.706","5.706","5.706","5.706","-0.21"
"Feb 22, 2000","5.718","5.718","5.718","5.718","-1.19"
"Feb 21, 2000","5.787","5.787","5.787","5.787","-0.75"
"Feb 18, 2000","5.831","5.831","5.831","5.831","0.24"
"Feb 17, 2000","5.817","5.817","5.817","5.817","-0.56"
"Feb 16, 2000","5.850","5.850","5.850","5.850","0.48"
"Feb 15, 2000","5.822","5.822","5.822","5.822","-0.19"
"Feb 14, 2000","5.833","5.833","5.833","5.833","-0.51"
"Feb 11, 2000","5.863","5.863","5.863","5.863","0.93"
"Feb 10, 2000","5.809","5.809","5.809","5.809","1.04"
"Feb 09, 2000","5.749","5.749","5.749","5.749","-0.10"
"Feb 08, 2000","5.755","5.755","5.755","5.755","-0.36"
"Feb 07, 2000","5.776","5.776","5.776","5.776","1.76"
"Feb 04, 2000","5.676","5.676","5.676","5.676","-1.03"
"Feb 03, 2000","5.735","5.735","5.735","5.735","0.16"
"Feb 02, 2000","5.726","5.726","5.726","5.726","-0.57"
"Feb 01, 2000","5.759","5.759","5.759","5.759","-1.12"
"Jan 31, 2000","5.824","5.824","5.824","5.824","-1.04"
"Jan 28, 2000","5.885","5.885","5.885","5.885","1.29"
"Jan 27, 2000","5.810","5.810","5.810","5.810","0.73"
"Jan 26, 2000","5.768","5.768","5.768","5.768","-0.26"
"Jan 25, 2000","5.783","5.783","5.783","5.783","-0.79"
"Jan 24, 2000","5.829","5.829","5.829","5.829","0.05"
"Jan 21, 2000","5.826","5.826","5.826","5.826","-0.80"
"Jan 20, 2000","5.873","5.873","5.873","5.873","-0.15"
"Jan 19, 2000","5.882","5.882","5.882","5.882","0.22"
"Jan 18, 2000","5.869","5.869","5.869","5.869","0.86"
"Jan 17, 2000","5.819","5.819","5.819","5.819","1.24"
"Jan 14, 2000","5.748","5.748","5.748","5.748","-0.66"
"Jan 13, 2000","5.786","5.786","5.786","5.786","-0.38"
"Jan 12, 2000","5.808","5.808","5.808","5.808","0.97"
"Jan 11, 2000","5.752","5.752","5.752","5.752","1.64"
"Jan 10, 2000","5.659","5.659","5.659","5.659","-1.27"
"Jan 07, 2000","5.732","5.732","5.732","5.732","-0.90"
"Jan 06, 2000","5.784","5.784","5.784","5.784","0.71"
"Jan 05, 2000","5.743","5.743","5.743","5.743","-0.50"
"Jan 04, 2000","5.772","5.772","5.772","5.772","1.17"
"Jan 03, 2000","5.705","5.705","5.705","5.705","1.39"
"Dec 31, 1999","5.627","5.627","5.627","5.627","0.20"
"Dec 30, 1999","5.616","5.616","5.616","5.616","1.06"
"Dec 29, 1999","5.557","5.557","5.557","5.557","-0.25"
"Dec 28, 1999","5.571","5.571","5.571","5.571","0.91"
"Dec 27, 1999","5.521","5.521","5.521","5.521","0.71"
"Dec 24, 1999","5.482","5.482","5.482","5.482","0.00"
"Dec 23, 1999","5.482","5.482","5.482","5.482","-0.69"
"Dec 22, 1999","5.520","5.520","5.520","5.520","0.40"
"Dec 21, 1999","5.498","5.498","5.498","5.498","-0.02"
"Dec 20, 1999","5.499","5.499","5.499","5.499","0.37"
"Dec 17, 1999","5.479","5.479","5.479","5.479","2.14"
"Dec 16, 1999","5.364","5.364","5.364","5.364","1.51"
"Dec 15, 1999","5.284","5.284","5.284","5.284","0.15"
"Dec 14, 1999","5.276","5.276","5.276","5.276","1.19"
"Dec 13, 1999","5.214","5.214","5.214","5.214","-0.06"
